出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1121012","11209","2231","為升","汽車工業","355176","336271","347472","5.621953721849342","2.2171570658930793","3331695","2786447","19.567858279737603","-"
"1121012","11209","2233","宇隆","汽車工業","313110","310094","275527","0.9726083058685431","13.640405477503112","2472630","2610033","-5.2644161970365895","-"
"1121012","11209","2236","百達-KY","汽車工業","184213","140915","137430","30.726324379945357","34.04133013170341","1302596","1026482","26.899059116477446","-"
"1121012","11209","2239","英利-KY","汽車工業","2068556","1912111","2540206","8.18179488533877","-18.567391778462063","17577248","15797434","11.266475302254785","-"
"1121012","11209","2241","艾姆勒","汽車工業","88751","80124","50137","10.767061055364186","77.0169734926302","629329","577841","8.91040961094834","係客戶需求增加"
"1121012","11209","2243","宏旭-KY","汽車工業","324067","133696","150144","142.3909466251795","115.8374627024723","979635","1312110","-25.338957861764637","本月認列合約收入金額較去年同期大幅增加"
"1121012","11209","2247","汎德永業","汽車工業","4382452","4168701","3967457","5.127520539371857","10.45997473948678","40539372","33502268","21.00485853674145","-"
"1121012","11209","2250","IKKA-KY","汽車工業","353808","330273","350028","7.125923099980925","1.079913606911447","2595657","2695280","-3.6962022498590126","-"
"1121012","11209","2301","光寶科","電腦及週邊設備業","14100034","13289503","15937899","6.099031694413252","-11.531413268461545","111424497","130379945","-14.538622485229611","-"
"1121012","11209","2302","麗正","半導體業","56150","64704","80543","-13.220202769535113","-30.28568590690687","573048","654164","-12.399948636733296","-"
"1121012","11209","2303","聯電","半導體業","19052938","18952011","25218828","0.5325397922151902","-24.449550153559873","167574722","210869549","-20.531569022324792","-"
"1121012","11209","2305","全友","電腦及週邊設備業","62270","52210","66777","19.268339398582647","-6.749329859083217","410099","405982","1.014084368272485","-"
"1121012","11209","2308","台達電","電子零組件業","35385748","36435815","36925291","-2.8819638040208515","-4.169345611927608","301206071","278783021","8.043190693453315","-"
"1121012","11209","2312","金寶","其他電子業","15232473","11766156","18919213","29.460063252603483","-19.48675137808322","118288143","132633328","-10.815671457780205","-"
"1121012","11209","2313","華通","電子零組件業","7101338","6460694","7614847","9.916024501392576","-6.743523540262857","46952109","55573686","-15.513775710324486","-"
"1121012","11209","2314","台揚","通信網路業","169187","228747","448085","-26.037499945354476","-62.24220850954618","2913346","3261738","-10.681176722348637","地面微波通訊系統及器材營收減少"
"1121012","11209","2316","楠梓電","電子零組件業","299557","293927","337967","1.9154415892381442","-11.36501492749292","2653667","4044846","-34.393868147266915","-"
"1121012","11209","2317","鴻海","其他電子業","660740414","412838898","822323447","60.04800351928078","-19.64957141736468","4308225147","4664933695","-7.646594170938157","-"
"1121012","11209","2321","東訊","通信網路業","59985","72298","80035","-17.030899886580542","-25.05153995127132","580693","781644","-25.70876255686732","-"
"1121012","11209","2323","中環","光電業","652777","651164","574456","0.24771025425238496","13.633942373306224","5472057","5821506","-6.0027250680494015","無"
"1121012","11209","2324","仁寶","電腦及週邊設備業","85130577","81736993","104559420","4.151833674625148","-18.58162851324156","705043628","824539870","-14.492475906592606","無"
"1121012","11209","2327","國巨","電子零組件業","9460962","9009640","10181382","5.009323346992777","-7.075856696075248","80246286","92260415","-13.021975892911385","-"
"1121012","11209","2328","廣宇","電子零組件業","2387420","2445292","2434925","-2.3666703199454298","-1.950984116553898","19167250","18666191","2.6843130449056263","-"
"1121012","11209","2329","華泰","半導體業","1627249","1534989","1168206","6.01046652451581","39.29469631212303","11954151","11936055","0.15160788049317803","-"
"1121012","11209","2330","台積電","半導體業","180430282","188686256","208247663","-4.375503640286339","-13.357835857202392","1536206985","1638359424","-6.235044490457303","-"
"1121012","11209","2331","精英","電腦及週邊設備業","1452628","1381629","2196647","5.138789067108464","-33.87066743086167","15413228","25780160","-40.212830331541774","-"
"1121012","11209","2332","友訊","通信網路業","1311826","1198656","1633066","9.441407709968498","-19.67097471871927","12231575","12656795","-3.359618291992562","本公司自民國112/4/1起取得對友勁科技(股)公司之控制，將其列入公司之子公司，112年4月起，每月營業收入亦考量友勁科技之營收。"
"1121012","11209","2337","旺宏","半導體業","2501015","2600799","4139594","-3.8366671165284205","-39.583084717969925","21815833","34409528","-36.59944129428337","-"
"1121012","11209","2338","光罩","半導體業","755201","580365","700130","30.12517984371904","7.865824918229472","5318498","5770144","-7.827291658579058","-"
"1121012","11209","2340","台亞","半導體業","402990","395654","340961","1.8541452885602066","18.19240323673382","2965242","3669564","-19.19361537228946","-"
"1121012","11209","2342","茂矽","半導體業","130701","140174","170468","-6.758029306433433","-23.328131966116807","1170480","1652779","-29.181094387089864","-"
"1121012","11209","2344","華邦電","半導體業","6766334","6424643","7351855","5.318443374985972","-7.964262080794575","55832409","75305977","-25.859259484808224","-"
"1121012","11209","2345","智邦","通信網路業","7515166","7401293","7348530","1.538555492938869","2.2676099845819504","62232085","55007074","13.134694275867137","-"
"1121012","11209","2347","聯強","電子通路業","33892154","34236328","40099686","-1.005288884952849","-15.480250892737663","283096236","313012027","-9.557393460795039","本月營收係當月自結數，前期調整數反應在本年累計營收內"
"1121012","11209","2348","海悅","其他","542586","535423","357168","1.3378207510697149","51.91338529767504","3609071","3442814","4.8291020078342894","本月增減百分比達50％以上，係因個案銷售狀況良好"
"1121012","11209","2349","錸德","光電業","705003","656589","692996","7.373562456879418","1.7326218333150551","5622793","5722790","-1.7473470108111604","-"
"1121012","11209","2351","順德","半導體業","926186","925878","1023957","0.03326572183376211","-9.54835017486086","8257400","8876231","-6.971776647092668","-"
"1121012","11209","2352","佳世達","電腦及週邊設備業","17998260","16459381","19760205","9.349555733596542","-8.91663320294501","152927727","183720277","-16.760561492077436","-"
"1121012","11209","2353","宏碁","電腦及週邊設備業","28064739","21687117","27161582","29.40742192703622","3.325126643948795","178166276","215581747","-17.355583912213124","-"
"1121012","11209","2354","鴻準","其他電子業","6879714","7893114","6759588","-12.839039192896491","1.777120144008777","62403246","60350802","3.4008562139737597","-"
"1121012","11209","2355","敬鵬","電子零組件業","1525589","1485917","1397346","2.669866486486123","9.177612416681338","12405964","12970365","-4.351465822280252","-"
"1121012","11209","2356","英業達","電腦及週邊設備業","47528852","46478885","50967141","2.2590193374905616","-6.746089603103301","386674926","406993892","-4.992449862122255","-"
"1121012","11209","2357","華碩","電腦及週邊設備業","48871582","48615792","59790708","0.5261459074861929","-18.262245698779818","362153170","410115547","-11.69484486770749","-"
"1121012","11209","2358","廷鑫","其他","38280","52142","84191","-26.585094549499445","-54.531957097551995","767869","1382533","-44.45926426349317","下游客戶需求減少"
"1121012","11209","2359","所羅門","其他電子業","382561","286861","466872","33.36110520426269","-18.05869703044946","3149619","4019544","-21.64238032970904","-"
"1121012","11209","2360","致茂","其他電子業","1657291","1875290","2292980","-11.624815361890695","-27.723268410539998","13651531","15994442","-14.648282197028193","-"
"1121012","11209","2362","藍天","電腦及週邊設備業","2617168","2122965","2119228","23.278904739362165","23.496292045971458","17628577","16972918","3.8629715880321815","-"
"1121012","11209","2363","矽統","半導體業","53734","19470","8902","175.98356445814073","503.6171646820939","152018","137784","10.3306624862103","本月營收增加主要來自一次性收入認列"
"1121012","11209","2364","倫飛","電腦及週邊設備業","88310","84462","65283","4.555894958679643","35.27258244872325","786835","662001","18.857071212883366","-"
"1121012","11209","2365","昆盈","電腦及週邊設備業","76467","64641","67858","18.294890239940596","12.68678711426803","572438","853086","-32.89797277179557","-"
"1121012","11209","2367","燿華","電子零組件業","1250692","1330375","1884532","-5.989514234708259","-33.63381465530965","11331366","13496499","-16.04218249488256","-"
"1121012","11209","2368","金像電","電子零組件業","2854546","2749636","2977499","3.8154141129953203","-4.129405249170529","21513941","24334305","-11.59007417717498","-"
"1121012","11209","2369","菱生","半導體業","492585","521187","414198","-5.487857525226071","18.92500688076717","4200048","4769838","-11.94568872150375","-"
"1121012","11209","2371","大同","電機機械","3752193","3817751","2514249","-1.717188994253423","49.237128064881404","35810044","21708294","64.9601944768207","依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，故自111年10月起將其併入合併報表，致合併營收較比較期間大幅增加。"
"1121012","11209","2373","震旦行","其他電子業","926600","900915","1198728","2.850990382000522","-22.701396813956126","8717149","9379868","-7.0653339684524346","-"
"1121012","11209","2374","佳能","光電業","509842","582247","526031","-12.435444064117119","-3.077575275981834","3608731","3995613","-9.682669467738743","-"
"1121012","11209","2375","凱美","電子零組件業","430274","411700","479349","4.511537527325722","-10.237843408456051","3634879","4591710","-20.83822802398235","-"
"1121012","11209","2376","技嘉","電腦及週邊設備業","16271282","11937368","8767701","36.30544019418686","85.5820813232568","91368861","79363671","15.12680783125569","AI訂單需求暢旺"
"1121012","11209","2377","微星","電腦及週邊設備業","18110067","16893813","12990682","7.199404894561104","39.40813115123594","133810706","139620892","-4.161401575918882","-"
"1121012","11209","2379","瑞昱","半導體業","8858698","8855110","9583996","0.04051897717814911","-7.567803659350442","72594151","90027673","-19.36462580788909","無"
"1121012","11209","2380","虹光","電腦及週邊設備業","142782","150032","344485","-4.832302442145676","-58.55204145318374","1357037","2171702","-37.512743461119435","海外及中國地區銷售減少"
"1121012","11209","2382","廣達","電腦及週邊設備業","98258338","101355120","120746508","-3.0553779621591883","-18.624281871571807","797714951","954323834","-16.410454965122458","-"
"1121012","11209","2383","台光電","電子零組件業","4337243","3891346","3353900","11.458682933874295","29.319389367601897","28413867","29784870","-4.6030182438264795","-"
"1121012","11209","2385","群光","電子零組件業","9140680","8645868","10096600","5.723103799410308","-9.46774161598954","73893599","88145642","-16.168743770678986","-"
"1121012","11209","2387","精元","電腦及週邊設備業","1979193","2059706","2249988","-3.908955938371787","-12.035397522120117","16166412","18359888","-11.947109917010387","-"
"1121012","11209","2388","威盛","半導體業","992850","1079957","1027509","-8.065784100663267","-3.373109140649863","8433584","7092630","18.906301329690116","-"
"1121012","11209","2390","云辰","其他電子業","52667","46336","50288","13.663242403314918","4.730750874960229","474657","418245","13.4877882580784","-"
"1121012","11209","2392","正崴","電子零組件業","9434240","7642344","10810229","23.446942456398194","-12.728583270530162","61094101","66200652","-7.713747290585597","-"
"1121012","11209","2393","億光","光電業","1512452","1598014","1558438","-5.354270988864928","-2.950775070936412","13387125","15390195","-13.015234699755267","-"
"1121012","11209","2395","研華","電腦及週邊設備業","5097469","5084168","6409596","0.2616160598941656","-20.47129023420509","49430091","51557924","-4.127072688186592","-"
"1121012","11209","2397","友通","電腦及週邊設備業","1311308","1420393","1344106","-7.6799167554331795","-2.440134929834403","11502617","11816042","-2.652537964912447","-"
"1121012","11209","2399","映泰","電腦及週邊設備業","198999","191271","198809","4.0403406684756185","0.09556911407431253","1780822","1728938","3.0009173261273685","-"
"1121012","11209","2401","凌陽","半導體業","482525","525680","456940","-8.209366915233602","5.5992033965072","4157423","5536370","-24.907060041146092","-"
"1121012","11209","2402","毅嘉","電子零組件業","799507","794886","778752","0.5813412237729687","2.66516169460881","6366938","5518293","15.378759337353054","-"
"1121012","11209","2404","漢唐","其他電子業","9605328","3746251","5147364","156.39841003712777","86.60673696284157","50737737","29815238","70.17384533371828","營收較去年同期增加50%以上,係因本年累計正在投入進行的專案較去年同期增加所致"
"1121012","11209","2405","輔信","電腦及週邊設備業","152305","155915","149320","-2.3153641407176986","1.9990624162871684","1275291","1331921","-4.251753670075027","-"
"1121012","11209","2406","國碩","光電業","326251","218292","536940","49.456232935700804","-39.23883487912988","2703708","5292175","-48.91121325352998","-"
"1121012","11209","2408","南亞科","半導體業","2724287","2574894","3206214","5.801908738767499","-15.031030367904325","21188328","48998722","-56.75738644775266","因地緣政治影響，全球性總體經濟走緩，記憶體市場需求不佳。"
"1121012","11209","2409","友達","光電業","24568621","24281667","16279861","1.1817722399372332","50.914193923400205","184618640","194144645","-4.906653490236622","本期營收較去年同期增加主要係出貨量增加所致。"
"1121012","11209","2412","中華電","通信網路業","18501054","17636472","18985868","4.902238951191599","-2.5535519366299186","161332502","157238260","2.6038459087501984","-"
"1121012","11209","2413","環科","電子零組件業","343375","458485","460465","-25.10660108836712","-25.428642785010805","3596801","3442116","4.49389271018176","-"
"1121012","11209","2414","精技","電子通路業","2090151","2094563","2596502","-0.21064059663041884","-19.50127517714217","17637763","18876689","-6.563259054593737","-"
"1121012","11209","2415","錩新","電子零組件業","199702","199084","146739","0.31042173153040925","36.093335786668845","1617381","1847354","-12.448778090176544","-"
"1121012","11209","2417","圓剛","電腦及週邊設備業","291023","295054","328849","-1.3661905956197848","-11.50254372067423","2460934","3080326","-20.108001555679497","-"
"1121012","11209","2419","仲琦","通信網路業","598519","471028","1206809","27.066543814805065","-50.404827938803905","7195432","8642851","-16.747008597047433","因客戶調節庫存，影響拉貨需求"
"1121012","11209","2420","新巨","電子零組件業","180732","168927","233690","6.988225683283312","-22.66164577003723","1622683","2056461","-21.0934221461044","-"
"1121012","11209","2421","建準","電子零組件業","1058726","1097364","1355987","-3.5209830101953408","-21.922112822615556","9648751","10270479","-6.053544338097571","-"
"1121012","11209","2423","固緯","其他電子業","257794","274977","295207","-6.248886270488077","-12.673479964905981","2173109","2130312","2.0089545568911973","-"
"1121012","11209","2424","隴華","通信網路業","8267","4059","5576","103.67085489036708","48.26040172166427","62876","52246","20.346055200398116","-"
"1121012","11209","2425","承啟","電腦及週邊設備業","899451","695313","603446","29.35915192150873","49.05244214063893","5024585","4697113","6.97177180962008","-"
"1121012","11209","2426","鼎元","光電業","184149","185907","190142","-0.9456341073762687","-3.1518549294737617","1678665","1926323","-12.856514717417587","-"
"1121012","11209","2427","三商電","資訊服務業","405826","320063","232589","26.795662104023272","74.4820262351186","2678307","2661769","0.6213161247275778","本月較去年本月營收增加百分比74.48%，主係本月專案驗收所致。"
"1121012","11209","2428","興勤","電子零組件業","566456","605630","643760","-6.468305731222033","-12.008201814340747","5298748","5586349","-5.14828199956716","-"
"1121012","11209","2429","銘旺科","光電業","28921","39437","36651","-26.665314298754975","-21.0908297181523","410993","402235","2.17733414546223","-"
"1121012","11209","2430","燦坤","電子通路業","1630497","1637033","1729603","-0.3992589031497838","-5.729985435964207","15258887","17171157","-11.136523881296991","-"
"1121012","11209","2431","聯昌","電子零組件業","50269","59277","84390","-15.196450562612817","-40.43251570091243","459562","817868","-43.809759032019834","-"
"1121012","11209","2432","倚天酷碁-創","電腦及週邊設備業","193900","189849","193601","2.1338010734847166","0.15444135102607942","1489525","1276735","16.666731937324503","-"
"1121012","11209","2433","互盛電","其他電子業","244631","235670","263469","3.802350744685365","-7.149987285031636","2164470","2416797","-10.440554171492268","-"
"1121012","11209","2434","統懋","半導體業","8257","5833","8377","41.55666038059318","-1.4324937328399188","44737","71627","-37.541709132031215","-"
"1121012","11209","2436","偉詮電","半導體業","285024","292917","220211","-2.6946199776728563","29.43222636471384","2091516","2217395","-5.676886616953678","-"
"1121012","11209","2438","翔耀","光電業","11838","13350","30761","-11.325842696629213","-61.51620558499398","97719","181801","-46.24947057496934","客戶需求減緩影響營收"
"1121012","11209","2439","美律","通信網路業","4502585","2583492","4074768","74.28290855942268","10.499174431525917","24974507","25114258","-0.5564607960943939","-"
"1121012","11209","2440","太空梭","電子零組件業","280659","281491","249138","-0.29556895247094933","12.65202417937047","2122821","2413436","-12.041545746396425","-"
"1121012","11209","2441","超豐","半導體業","1146695","1203031","1008816","-4.682838596844138","13.667408129926567","10043292","12912096","-22.217957487304925","-"
"1121012","11209","2442","新美齊","建材營造","13344","12588","10105","6.005719733079123","32.0534388916378","1286481","515544","149.53854569154137","本年累計營收較去年同期增加，主係本期營建專案交屋認列收入較高所致。"
"1121012","11209","2443","昶虹","其他","668","777","1121","-14.028314028314028","-40.410347903657446","7853","18306","-57.101496777013004","因公司業務整理中，營業收入因而產生差異。"
"1121012","11209","2444","兆勁","通信網路業","185003","166393","141019","11.18436472688154","31.190123316716186","1336554","1225409","9.070032944102744","-"
"1121012","11209","2449","京元電子","半導體業","2858905","2879079","2932369","-0.7007101923913863","-2.505278155648215","24525468","27932433","-12.197165209346425","-"
"1121012","11209","2450","神腦","通信網路業","2809253","2467292","2718019","13.859770144757897","3.356635843973129","22910742","22666084","1.0794012763739869","-"
"1121012","11209","2451","創見","半導體業","1041420","877679","1038116","18.656137380522946","0.31826886398051857","7805483","9522337","-18.029754670518383","-"
"1121012","11209","2453","凌群","資訊服務業","653001","479747","624526","36.11361821960325","4.559457892865949","4244668","3987410","6.4517569048580405","-"
"1121012","11209","2454","聯發科","半導體業","36078033","42256360","56571204","-14.621058226501289","-36.22544607677079","303884325","440601946","-31.029736078378555","海外子公司之營收係以當月平均匯率換算之。"
"1121012","11209","2455","全新","通信網路業","286930","257156","158239","11.57818600382647","81.32698007444435","1757166","2097563","-16.2282134076545","客戶需求增加"
"1121012","11209","2457","飛宏","電子零組件業","989990","1103805","1277196","-10.311150973224438","-22.48722983786357","9415845","10164806","-7.368178005561543","-"
"1121012","11209","2458","義隆","半導體業","1207207","1192180","899145","1.2604640238890101","34.261659687814536","8948469","11066381","-19.13825305671294","-"
"1121012","11209","2459","敦吉","其他電子業","713875","813271","798310","-12.221756339522742","-10.576718317445604","5534539","5808136","-4.710581845879642","-"
"1121012","11209","2460","建通","電子零組件業","237142","254970","191037","-6.992195160214927","24.134068269497533","1841036","2228994","-17.405071525540222","-"
"1121012","11209","2461","光群雷","其他電子業","440396","481665","541550","-8.567988124526382","-18.678607700120025","4199780","4875628","-13.861763038525499","-"
"1121012","11209","2462","良得電","電子零組件業","378619","363955","382097","4.029069527826242","-0.9102400699298869","2873695","3639447","-21.04033937023949","-"
"1121012","11209","2464","盟立","其他電子業","871034","757990","909378","14.913653214422354","-4.2165084266388675","6748408","8042931","-16.095164809943043","-"
"1121012","11209","2465","麗臺","電腦及週邊設備業","442025","296759","978975","48.95083215673324","-54.848183048596745","2554207","4226482","-39.566594628818955","本月營收較去年同期減少54.85%，主係市場之人工智能行業應用相關產品的需求不如預期所致。"
"1121012","11209","2466","冠西電","光電業","49760","145409","66799","-65.77928463850243","-25.507866884234794","920292","1184776","-22.32354470380899","-"
"1121012","11209","2467","志聖","電子零組件業","297884","363330","589232","-18.012825805741336","-49.44537974855405","2600397","4093696","-36.47801400006254","-"
"1121012","11209","2468","華經","資訊服務業","155840","199391","236647","-21.84200891715273","-34.14664035462102","1751529","1618603","8.212390561490372","-"
"1121012","11209","2471","資通","資訊服務業","52865","66816","54854","-20.879729406130267","-3.625988988952492","577848","573423","0.7716816381624036","-"
"1121012","11209","2472","立隆電","電子零組件業","746990","762424","842312","-2.024332917116985","-11.316709247879645","6628386","7954493","-16.6711693630254","-"
"1121012","11209","2474","可成","其他電子業","1185500","1405335","2985095","-15.642889417825643","-60.286021047906345","14766784","21174410","-30.261178469671645","終端需求疲弱導致九月營收年減60%"
"1121012","11209","2476","鉅祥","電子零組件業","486606","493219","615122","-1.3407837086568035","-20.89276598788533","4289594","5062054","-15.259813506533119","-"
"1121012","11209","2477","美隆電","其他電子業","223724","226498","243205","-1.2247348762461479","-8.010114923624103","1751534","2813961","-37.75556946240548","-"
"1121012","11209","2478","大毅","電子零組件業","395595","404884","393260","-2.294237361812272","0.5937547678380715","3434877","3851368","-10.814105533410466","-"
"1121012","11209","2480","敦陽科","資訊服務業","569408","586233","565423","-2.870019258554193","0.704782083502086","5299427","4870642","8.803459584999267","-"
"1121012","11209","2481","強茂","半導體業","1111484","1155907","1050617","-3.843129248287276","5.793452799640592","9676948","10369798","-6.681422338217196","本月營收淨額含功率元件及其他IC產品$1,102,677仟元及太陽能$21,085仟元，減銷退/折$12,278仟元"
"1121012","11209","2482","連宇","其他電子業","86223","84327","107942","2.2483901953111105","-20.120990902521726","1202981","810588","48.408439305787894","-"
"1121012","11209","2483","百容","電子零組件業","143413","150737","161109","-4.858793793162926","-10.983868064478086","1367046","1738357","-21.359881773421684","-"
"1121012","11209","2484","希華","電子零組件業","205846","185135","266913","11.186971669322386","-22.878990532495607","1786298","2590003","-31.031045137785554","-"
"1121012","11209","2485","兆赫","通信網路業","504499","512742","620468","-1.6076311283257467","-18.690569054326733","4558072","4621694","-1.376594815667156","-"
"1121012","11209","2486","一詮","光電業","452094","433500","412258","4.2892733564013845","9.66288101140548","3626632","4041789","-10.271614871533373","-"
"1121012","11209","2488","漢平","其他電子業","349975","272959","341676","28.215226462582294","2.4289092590641426","1825263","2390591","-23.64804351727251","-"
"1121012","11209","2489","瑞軒","光電業","1820844","1764908","1535977","3.1693436711715286","18.546306357451968","12104839","12770213","-5.210359451326301","-"
"1121012","11209","2491","吉祥全","光電業","17937","18033","-134644","-0.5323573448677424","113.32179673806482","137942","-361057","138.20504795641685","主係合併營收中之子公司，自112年起因營運模式調整，將金融投資所產生之損益或評價表達於營業外收入及支出項下。"
"1121012","11209","2492","華新科","電子零組件業","2935063","2866961","2754062","2.3754072692303803","6.572146887034497","24722132","27832206","-11.174371158362366","-"
"1121012","11209","2493","揚博","電子零組件業","296829","293340","273795","1.1894047862548578","8.412863638853887","2483984","2587620","-4.005070296256792","-"
"1121012","11209","2495","普安","電腦及週邊設備業","152276","126479","137299","20.396271317768168","10.908309601672263","1036800","990871","4.6352148766085595","-"
"1121012","11209","2496","卓越","其他","70315","75856","63407","-7.304629824931449","10.894696169192676","557537","510305","9.255641234163882","-"
"1121012","11209","2497","怡利電","汽車工業","357825","370992","331922","-3.549133134946306","7.8039418899621","2689767","2468798","8.95046901366576","-"
"1121012","11209","2498","宏達電","通信網路業","601466","256065","463438","134.88801671450608","29.78348775888037","3218474","3193332","0.7873280949177849","-"
"1121012","11209","2501","國建","建材營造","1019144","912891","1526131","11.639177075905009","-33.22041161604083","9711616","7894577","23.016293336552422","-"
"1121012","11209","2504","國產","建材營造","1690330","1757726","1750617","-3.8342722358319783","-3.4437572581552676","15352738","15509144","-1.008476031946057","-"
"1121012","11209","2505","國揚","建材營造","15683","21347","145833","-26.533002295404508","-89.24591827638463","434674","3579016","-87.85492995840197","本年度營建收入427,110仟元，租賃收入7,564仟元。"
"1121012","11209","2506","太設","建材營造","100015","55878","103845","78.98815276137299","-3.6881891280273487","745927","653620","14.12242587436125","-"
"1121012","11209","2509","全坤建","建材營造","19428","19584","17527","-0.7965686274509803","10.846123124322474","165904","150689","10.096954654951588","-"
"1121012","11209","2511","太子","建材營造","607397","647999","544686","-6.265750410108658","11.513238820164279","6266515","10409044","-39.79740118304812","-"
"1121012","11209","2514","龍邦","其他","2058366","2117014","872736","-2.770317059783261","135.8520789792102","11645412","6594830","76.5839604660014","本公司因合併泰山(1218)，致營收較去年同期增加。"
"1121012","11209","2515","中工","建材營造","1656859","1733638","1457283","-4.4287792491858164","13.695075012883565","13812154","10586347","30.47138923369884","-"
"1121012","11209","2516","新建","建材營造","862488","680512","482122","26.74104203893539","78.89413882793151","6144088","4795410","28.124352245167774","本公司部份工案進入高峰期，故營收較去年同期增加。"
"1121012","11209","2520","冠德","建材營造","1850438","1888548","1266636","-2.0179524163537277","46.09074746020167","13903546","14120697","-1.5378206897294093","-"
"1121012","11209","2524","京城","建材營造","448000","401387","119882","11.612981984967126","273.7008057923625","1767107","2277749","-22.418712509587316","本月有新建案完工, 開始交屋入帳, 致使本月單月年成長率較高。"
"1121012","11209","2527","宏璟","建材營造","27223","1700997","122362","-98.399585654766","-77.75207989408476","2134559","1294876","64.84659534967055","本月營收較去年同期低，主要係因去年同期房地銷售收入較高；本年累計營收較去年累計高，主要係因本年有大型工案銷售認列收入所致"
"1121012","11209","2528","皇普","建材營造","21","21","49","0.0","-57.142857142857146","1849915","1136482","62.77556529711865","主係認列租賃收入21仟元所致。"
"1121012","11209","2530","華建","建材營造","730","729","209335","0.13717421124828533","-99.65127666181002","9362","655169","-98.57105571234293","本年度出售房地收入較去年度減少646,148仟元,本年度租金收入較去年度同期增加341仟元."
"1121012","11209","2534","宏盛","建材營造","164687","191874","237262","-14.169194367136766","-30.588547681466057","2116314","3227909","-34.4369993082209","本月成屋銷售情形較去年同期減少。"
"1121012","11209","2535","達欣工","建材營造","1375187","1289082","1671111","6.679559562541406","-17.70821926251458","10381965","12716462","-18.35807003551774","-"
"1121012","11209","2536","宏普","建材營造","15469","14993","11942","3.174814913626359","29.534416345670742","174467","648265","-73.08708629958427","今年本期合併子公司租賃收入，因此營收較多"
"1121012","11209","2537","聯上發","建材營造","71684","86748","65338","-17.365241849956195","9.712571551011662","356649","1616653","-77.93905061877842","本年累計營收較去年減少，係去年同期累計認列桃園市及雙北房地出售收入較高所致。"
"1121012","11209","2538","基泰","建材營造","17038","108380","25908","-84.27938734083779","-34.23652925737224","280226","275762","1.6187872150622638","-"
"1121012","11209","2539","櫻花建","建材營造","686431","1614868","0","-57.49305825615468","","4544010","6263951","-27.457765873328192","無異常。本月有「櫻花恰恰好」建案陸續過戶中。"
"1121012","11209","2540","愛山林","建材營造","506845","814321","318140","-37.758574321428526","59.31508141069969","5415590","3290862","64.56448188954748","本月營收增加，主係不動產代銷個案銷售成長及增加營造收入所致。"
"1121012","11209","2542","興富發","建材營造","8419448","7385303","2915146","14.002743015418595","188.81736969606325","37001963","12206415","203.13538414022463","本月較去年同期增加，主要係本月認列「竹科潤隆」及「國家大院」等建案收入所致。"
"1121012","11209","2543","皇昌","建材營造","1106017","972293","727784","13.753467319007747","51.97050223692744","7851242","6065354","29.444085209206257","部分工程進入施工高峰期，致本期營收較去年同期增加"
"1121012","11209","2545","皇翔","建材營造","234475","194167","535974","20.759449340001133","-56.2525421009228","2026300","5817465","-65.16867742221054","因去年同期成屋銷售情形較本月佳所致"
"1121012","11209","2546","根基","建材營造","943861","1038610","1205979","-9.12267357333359","-21.73487266362018","10217666","8809415","15.985749337498573","-"
"1121012","11209","2547","日勝生","建材營造","481000","544921","387083","-11.730324212133501","24.262755016366","4786347","4142980","15.529087758087174","-"
"1121012","11209","2548","華固","建材營造","1475229","1225117","286458","20.41535624760737","414.9896319879354","9204031","14469218","-36.388884319802216","本公司截至9月底累計營收較去年同期減少，係因本期認列交屋金額較低所致"
"1121012","11209","2597","潤弘","建材營造","1938714","2012734","2240735","-3.6775848174671864","-13.478657672594037","16219910","17614310","-7.916290788569067","-"
"1121012","11209","2601","益航","貿易百貨","408509","444540","534770","-8.105232375039366","-23.61033715429063","4104092","4856381","-15.490732708162724","-"
"1121012","11209","2603","長榮","航運業","24483411","24917874","50191797","-1.7435797291534583","-51.22029402533645","207036254","516257233","-59.89668700680461","運價受市場供需影響，以致收入減少。"
"1121012","11209","2605","新興","航運業","379754","335661","389479","13.136170124023941","-2.496925379802249","3139186","2893170","8.503337169955447","-"
"1121012","11209","2606","裕民","航運業","949077","1112425","1020883","-14.68395622176776","-7.033714931093964","10405886","10951162","-4.979161115505368","-"
"1121012","11209","2607","榮運","航運業","1687371","1391659","1481921","21.2488835267835","13.86376196841802","11650476","13858359","-15.931778069827748","-"
"1121012","11209","2608","嘉里大榮","航運業","1007775","1072316","1008503","-6.0188414609126415","-0.07218620073514903","8909187","9568583","-6.891260701819695","-"
"1121012","11209","2609","陽明","航運業","12207961","12237199","27973707","-0.23892722509456615","-56.35915897739259","107900925","315964481","-65.85029916701302","受市場供需影響，運價下跌所致"
"1121012","11209","2610","華航","航運業","14905667","16281680","12004264","-8.451296180738106","24.16977000839035","137561880","111780065","23.06477009116071","-"
"1121012","11209","2611","志信","航運業","53413","53170","60455","0.4570246379537333","-11.648333471176908","449477","604847","-25.68748791016571","-"
"1121012","11209","2612","中航","航運業","341986","341309","345944","0.19835398421957814","-1.1441158106514349","2961420","3362235","-11.921088204720967","-"
"1121012","11209","2613","中櫃","航運業","280727","282325","249353","-0.566014345169574","12.58216263690431","2322811","2406038","-3.459089174817688","-"
